n,heads
82925,41563
82926,41563
82927,41563
82928,41563
82929,41563
82930,41564
82931,41565
82932,41566
82933,41566
82934,41567
82935,41568
82936,41569
82937,41570
82938,41570
82939,41571
82940,41572
82941,41572
82942,41573
82943,41574
82944,41574
82945,41575
82946,41575
82947,41576
82948,41576
82949,41577
82950,41578
82951,41578
82952,41579
82953,41580
82954,41580
82955,41581
82956,41582
82957,41583
82958,41584
82959,41584
82960,41585
82961,41586
82962,41586
82963,41586
82964,41586
82965,41586
82966,41587
82967,41587
82968,41587
82969,41587
82970,41588
82971,41589
82972,41590
82973,41591
82974,41592
82975,41592
82976,41593
82977,41593
82978,41594
82979,41594
82980,41594
82981,41594
82982,41594
82983,41594
82984,41594
82985,41594
82986,41595
82987,41596
82988,41596
82989,41596
82990,41597
82991,41597
82992,41597
82993,41598
82994,41599
82995,41599
82996,41600
82997,41601
82998,41601
82999,41602
83000,41603
83001,41604
83002,41605
83003,41606
83004,41606
83005,41606
83006,41607
83007,41607
83008,41608
83009,41608
83010,41608
83011,41608
83012,41609
83013,41610
83014,41610
83015,41611
83016,41612
83017,41612
83018,41613
83019,41613
83020,41613
83021,41613
83022,41613
83023,41614
83024,41614
83025,41615
83026,41615
83027,41615
83028,41616
83029,41617
83030,41617
83031,41618
83032,41619
83033,41620
83034,41620
83035,41621
83036,41622
83037,41623
83038,41623
83039,41624
83040,41624
83041,41625
83042,41625
83043,41626
83044,41627
83045,41628
83046,41629
83047,41630
83048,41631
83049,41632
83050,41632
83051,41633
83052,41633
83053,41634
83054,41635
83055,41636
83056,41636
83057,41637
83058,41637
83059,41638
83060,41639
83061,41639
83062,41640
83063,41641
83064,41642
83065,41642
83066,41643
83067,41643
83068,41644
83069,41645
83070,41645
83071,41646
83072,41647
83073,41648
83074,41648
83075,41649
83076,41650
83077,41650
83078,41650
83079,41651
83080,41651
83081,41651
83082,41652
83083,41652
83084,41652
83085,41653
83086,41653
83087,41654
83088,41655
83089,41655
83090,41656
83091,41656
83092,41657
83093,41658
83094,41659
83095,41660
83096,41660
83097,41661
83098,41662
83099,41662
83100,41663
83101,41664
83102,41665
83103,41666
83104,41667
83105,41668
83106,41669
83107,41669
83108,41669
83109,41670
83110,41671
83111,41671
83112,41671
83113,41671
83114,41672
83115,41673
83116,41673
83117,41673
83118,41673
83119,41674
83120,41675
83121,41675
83122,41675
83123,41676
83124,41676
83125,41676
83126,41677
83127,41677
83128,41677
83129,41678
83130,41679
83131,41680
83132,41680
83133,41681
83134,41681
83135,41682
83136,41683
83137,41684
83138,41684
83139,41684
83140,41685
83141,41685
83142,41685
83143,41686
83144,41686
83145,41687
83146,41688
83147,41689
83148,41689
83149,41689
83150,41689
83151,41689
83152,41689
83153,41689
83154,41690
83155,41690
83156,41691
83157,41691
83158,41692
83159,41692
83160,41692
83161,41692
83162,41693
83163,41693
83164,41694
83165,41694
83166,41694
83167,41695
83168,41696
83169,41696
83170,41697
83171,41698
83172,41699
83173,41699
83174,41699
83175,41700
83176,41701
83177,41702
83178,41703
83179,41704
83180,41704
83181,41705
83182,41705
83183,41705
83184,41706
83185,41706
83186,41706
83187,41706
83188,41706
83189,41706
83190,41706
83191,41707
83192,41708
83193,41708
83194,41708
83195,41708
83196,41708
83197,41709
83198,41710
83199,41711
83200,41712
83201,41713
83202,41714
83203,41715
83204,41716
83205,41716
83206,41717
83207,41718
83208,41719
83209,41720
83210,41721
83211,41722
83212,41722
83213,41723
83214,41723
83215,41723
83216,41723
83217,41724
83218,41725
83219,41726
83220,41727
83221,41727
83222,41728
83223,41729
83224,41729
83225,41729
83226,41729
83227,41730
83228,41731
83229,41731
83230,41732
83231,41732
83232,41732
83233,41733
83234,41734
83235,41734
83236,41735
83237,41735
83238,41735
83239,41735
83240,41735
83241,41735
83242,41736
83243,41737
83244,41738
83245,41739
83246,41740
83247,41741
83248,41742
83249,41742
83250,41742
83251,41743
83252,41744
83253,41744
83254,41744
83255,41745
83256,41746
83257,41747
83258,41748
83259,41748
83260,41749
83261,41749
83262,41749
83263,41750
83264,41751
83265,41752
83266,41753
83267,41754
83268,41754
83269,41754
83270,41755
83271,41756
83272,41757
83273,41757
83274,41758
83275,41758
83276,41758
83277,41758
83278,41759
83279,41759
83280,41759
83281,41759
83282,41760
83283,41761
83284,41761
83285,41762
83286,41762
83287,41762
83288,41763
83289,41764
83290,41764
83291,41764
83292,41765
83293,41765
83294,41765
83295,41766
83296,41766
83297,41766
83298,41767
83299,41768
83300,41769
83301,41770
83302,41771
83303,41772
83304,41772
83305,41772
83306,41772
83307,41773
83308,41773
83309,41774
83310,41774
83311,41774
83312,41775
83313,41776
83314,41776
83315,41776
83316,41777
83317,41778
83318,41779
83319,41779
83320,41780
83321,41780
83322,41780
83323,41781
83324,41781
83325,41782
83326,41782
83327,41783
83328,41783
83329,41783
83330,41783
83331,41783
83332,41784
83333,41784
83334,41785
83335,41785
83336,41786
83337,41787
83338,41787
83339,41787
83340,41788
83341,41788
83342,41788
83343,41788
83344,41788
83345,41789
83346,41790
83347,41790
83348,41790
83349,41791
83350,41792
83351,41792
83352,41792
83353,41792
83354,41792
83355,41792
83356,41792
83357,41793
83358,41794
83359,41794
83360,41794
83361,41795
83362,41796
83363,41797
83364,41797
83365,41798
83366,41799
83367,41799
83368,41799
83369,41800
83370,41801
83371,41801
83372,41802
83373,41802
83374,41802
83375,41802
83376,41802
83377,41803
83378,41804
83379,41805
83380,41805
83381,41805
83382,41805
83383,41806
83384,41807
83385,41808
83386,41809
83387,41810
83388,41810
83389,41810
83390,41811
83391,41811
83392,41812
83393,41813
83394,41814
83395,41815
83396,41816
83397,41817
83398,41818
83399,41819
83400,41819
83401,41819
83402,41819
83403,41819
83404,41819
83405,41819
83406,41820
83407,41820
83408,41820
83409,41820
83410,41820
83411,41821
83412,41821
83413,41821
83414,41822
83415,41823
83416,41823
83417,41824
83418,41825
83419,41825
83420,41825
83421,41826
83422,41826
83423,41826
83424,41827
83425,41828
83426,41829
83427,41830
83428,41831
83429,41831
83430,41831
83431,41832
83432,41833
83433,41834
83434,41835
83435,41836
83436,41837
83437,41838
83438,41839
83439,41839
83440,41840
83441,41841
83442,41842
83443,41842
83444,41843
83445,41844
83446,41844
83447,41845
83448,41846
83449,41847
83450,41847
83451,41848
83452,41849
83453,41850
83454,41850
83455,41851
83456,41851
83457,41852
83458,41852
83459,41852
83460,41853
83461,41854
83462,41855
83463,41855
83464,41855
83465,41856
83466,41856
83467,41856
83468,41856
83469,41856
83470,41857
83471,41857
83472,41857
83473,41858
83474,41858
83475,41859
83476,41859
83477,41860
83478,41860
83479,41861
83480,41861
83481,41862
83482,41863
83483,41864
83484,41864
83485,41864
83486,41864
83487,41864
83488,41865
83489,41865
83490,41865
83491,41866
83492,41866
83493,41866
83494,41866
83495,41867
83496,41868
83497,41869
83498,41869
83499,41870
83500,41871
83501,41871
83502,41871
83503,41872
83504,41873
83505,41873
83506,41874
83507,41874
83508,41874
83509,41875
83510,41876
83511,41877
83512,41877
83513,41878
83514,41878
83515,41879
83516,41880
83517,41880
83518,41881
83519,41881
83520,41882
83521,41882
83522,41882
83523,41882
83524,41883
83525,41884
83526,41885
83527,41885
83528,41886
83529,41886
83530,41886
83531,41887
83532,41887
83533,41888
83534,41888
83535,41888
83536,41889
83537,41889
83538,41890
83539,41890
83540,41891
83541,41892
83542,41892
83543,41893
83544,41894
83545,41895
83546,41896
83547,41896
83548,41896
83549,41897
83550,41897
83551,41897
83552,41898
83553,41898
83554,41898
83555,41898
83556,41898
83557,41898
83558,41899
83559,41900
83560,41900
83561,41900
83562,41900
83563,41900
83564,41900
83565,41900
83566,41901
83567,41902
83568,41903
83569,41904
83570,41905
83571,41906
83572,41907
83573,41907
83574,41908
83575,41908
83576,41909
83577,41910
83578,41910
83579,41911
83580,41911
83581,41911
83582,41912
83583,41912
83584,41913
83585,41913
83586,41914
83587,41915
83588,41916
83589,41917
83590,41918
83591,41919
83592,41920
83593,41921
83594,41922
83595,41922
83596,41923
83597,41923
83598,41923
83599,41924
83600,41925
83601,41925
83602,41925
83603,41925
83604,41925
83605,41925
83606,41926
83607,41927
83608,41927
83609,41927
83610,41927
83611,41927
83612,41928
83613,41929
83614,41929
83615,41930
83616,41930
83617,41931
83618,41932
83619,41932
83620,41932
83621,41933
83622,41934
83623,41935
83624,41935
83625,41936
83626,41937
83627,41937
83628,41938
83629,41938
83630,41939
83631,41939
83632,41940
83633,41940
83634,41941
83635,41941
83636,41941
83637,41942
83638,41943
83639,41943
83640,41943
83641,41943
83642,41943
83643,41944
83644,41944
83645,41945
83646,41945
83647,41946
83648,41947
83649,41948
83650,41948
83651,41949
83652,41949
83653,41949
83654,41950
83655,41950
83656,41950
83657,41950
83658,41950
83659,41951
83660,41952
83661,41953
83662,41954
83663,41955
83664,41955
83665,41955
83666,41955
83667,41956
83668,41956
83669,41957
83670,41958
83671,41958
83672,41958
83673,41959
83674,41959
83675,41959
83676,41960
83677,41961
83678,41961
83679,41962
83680,41963
83681,41964
83682,41964
83683,41964
83684,41964
83685,41964
83686,41964
83687,41964
83688,41965
83689,41965
83690,41965
83691,41966
83692,41966
83693,41967
83694,41968
83695,41969
83696,41969
83697,41970
83698,41971
83699,41972
83700,41972
83701,41972
83702,41973
83703,41974
83704,41974
83705,41975
83706,41976
83707,41976
83708,41976
83709,41976
83710,41976
83711,41977
83712,41977
83713,41978
83714,41978
83715,41979
83716,41980
83717,41980
83718,41981
83719,41981
83720,41981
83721,41981
83722,41981
83723,41982
83724,41983
83725,41983
83726,41984
83727,41985
83728,41985
83729,41986
83730,41986
83731,41986
83732,41986
83733,41987
83734,41988
83735,41988
83736,41988
83737,41989
83738,41989
83739,41990
83740,41991
83741,41991
83742,41992
83743,41993
83744,41993
83745,41994
83746,41995
83747,41996
83748,41996
83749,41996
83750,41997
83751,41998
83752,41999
83753,41999
83754,42000
83755,42001
83756,42001
83757,42001
83758,42002
83759,42002
83760,42003
83761,42004
83762,42005
83763,42006
83764,42006
83765,42006
83766,42006
83767,42006
83768,42007
83769,42007
83770,42008
83771,42008
83772,42008
83773,42009
83774,42010
83775,42010
83776,42011
83777,42011
83778,42012
83779,42013
83780,42014
83781,42015
83782,42016
83783,42016
83784,42017
83785,42018
83786,42018
83787,42019
83788,42019
83789,42020
83790,42021
83791,42021
83792,42022
83793,42023
83794,42023
83795,42023
83796,42024
83797,42024
83798,42024
83799,42025
83800,42025
83801,42026
83802,42027
83803,42027
83804,42027
83805,42028
83806,42029
83807,42030
83808,42031
83809,42031
83810,42032
83811,42032
83812,42032
83813,42032
83814,42033
83815,42033
83816,42033
83817,42034
83818,42035
83819,42035
83820,42036
83821,42036
83822,42037
83823,42038
83824,42038
83825,42039
83826,42039
83827,42040
83828,42040
83829,42041
83830,42042
83831,42043
83832,42043
83833,42044
83834,42045
83835,42045
83836,42046
83837,42047
83838,42047
83839,42048
83840,42048
83841,42049
83842,42049
83843,42049
83844,42050
83845,42051
83846,42052
83847,42053
83848,42053
83849,42053
83850,42054
83851,42054
83852,42055
83853,42056
83854,42056
83855,42056
83856,42057
83857,42057
83858,42058
83859,42058
83860,42059
83861,42060
83862,42061
83863,42061
83864,42062
83865,42062
83866,42063
83867,42064
83868,42065
83869,42065
83870,42066
83871,42066
83872,42067
83873,42067
83874,42067
83875,42068
83876,42068
83877,42068
83878,42069
83879,42069
83880,42070
83881,42070
83882,42071
83883,42072
83884,42073
83885,42074
83886,42074
83887,42075
83888,42075
83889,42075
83890,42076
83891,42076
83892,42076
83893,42077
83894,42078
83895,42079
83896,42080
83897,42081
83898,42082
83899,42083
83900,42083
83901,42084
83902,42084
83903,42085
83904,42085
83905,42086
83906,42087
83907,42087
83908,42087
83909,42088
83910,42088
83911,42088
83912,42088
83913,42089
83914,42089
83915,42090
83916,42090
83917,42090
83918,42091
83919,42092
83920,42093
83921,42093
83922,42094
83923,42094
83924,42095
83925,42096
83926,42097
83927,42097
83928,42098
83929,42099
83930,42099
83931,42100
83932,42100
83933,42101
83934,42102
83935,42102
83936,42103
83937,42104
83938,42104
83939,42104
83940,42104
83941,42105
83942,42106
83943,42107
83944,42107
83945,42108
83946,42109
83947,42110
83948,42110
83949,42110
83950,42110
83951,42110
83952,42111
83953,42112
83954,42112
83955,42113
83956,42114
83957,42114
83958,42114
83959,42115
83960,42115
83961,42115
83962,42116
83963,42116
83964,42117
83965,42117
83966,42117
83967,42118
83968,42118
83969,42118
83970,42119
83971,42119
83972,42120
83973,42121
83974,42122
83975,42122
83976,42122
83977,42122
83978,42123
83979,42123
83980,42123
83981,42124
83982,42124
83983,42125
83984,42126
83985,42126
83986,42127
83987,42128
83988,42129
83989,42130
83990,42130
83991,42130
83992,42130
83993,42130
83994,42131
83995,42132
83996,42133
83997,42134
83998,42134
83999,42134
84000,42134
84001,42135
84002,42136
84003,42136
84004,42137
84005,42137
84006,42137
84007,42138
84008,42139
84009,42139
84010,42139
84011,42139
84012,42140
84013,42140
84014,42141
84015,42141
84016,42142
84017,42143
84018,42143
84019,42143
84020,42143
84021,42143
84022,42143
84023,42143
84024,42143
84025,42144
84026,42145
84027,42145
84028,42146
84029,42147
84030,42148
84031,42149
84032,42149
84033,42150
84034,42151
84035,42152
84036,42153
84037,42154
84038,42155
84039,42156
84040,42156
84041,42157
84042,42157
84043,42157
84044,42158
84045,42159
84046,42160
84047,42160
84048,42161
84049,42162
84050,42163
84051,42163
84052,42163
84053,42164
84054,42165
84055,42166
84056,42166
84057,42167
84058,42168
84059,42169
84060,42170
84061,42171
84062,42171
84063,42171
84064,42172
84065,42172
84066,42173
84067,42173
84068,42174
84069,42174
84070,42175
84071,42176
84072,42176
84073,42177
84074,42178
84075,42179
84076,42180
84077,42181
84078,42181
84079,42181
84080,42181
84081,42182
84082,42183
84083,42183
84084,42184
84085,42184
84086,42185
84087,42185
84088,42185
84089,42185
84090,42185
84091,42185
84092,42185
84093,42186
84094,42187
84095,42188
84096,42189
84097,42190
84098,42191
84099,42192
84100,42192
84101,42192
84102,42192
84103,42192
84104,42192
84105,42192
84106,42192
84107,42193
84108,42194
84109,42195
84110,42196
84111,42197
84112,42197
84113,42198
84114,42198
84115,42199
84116,42200
84117,42201
84118,42202
84119,42202
84120,42203
84121,42204
84122,42205
84123,42205
84124,42205
84125,42205
84126,42205
84127,42206
84128,42206
84129,42207
84130,42208
84131,42209
84132,42209
84133,42209
84134,42210
84135,42211
84136,42211
84137,42211
84138,42211
84139,42212
84140,42212
84141,42213
84142,42213
84143,42214
84144,42214
84145,42215
84146,42215
84147,42215
84148,42216
84149,42217
84150,42218
84151,42218
84152,42219
84153,42219
84154,42220
84155,42221
84156,42222
84157,42223
84158,42224
84159,42225
84160,42225
84161,42225
84162,42226
84163,42227
84164,42228
84165,42228
84166,42229
84167,42229
84168,42229
84169,42230
84170,42230
84171,42231
84172,42232
84173,42232
84174,42232
84175,42233
84176,42234
84177,42234
84178,42235
84179,42236
84180,42237
84181,42237
84182,42238
84183,42238
84184,42238
84185,42238
84186,42239
84187,42240
84188,42241
84189,42242
84190,42242
84191,42243
84192,42244
84193,42244
84194,42244
84195,42244
84196,42244
84197,42245
84198,42246
84199,42246
84200,42247
84201,42248
84202,42248
84203,42248
84204,42248
84205,42248
84206,42248
84207,42248
84208,42249
84209,42249
84210,42249
84211,42249
84212,42249
84213,42249
84214,42250
84215,42251
84216,42251
84217,42252
84218,42252
84219,42252
84220,42253
84221,42253
84222,42253
84223,42253
84224,42253
84225,42254
84226,42255
84227,42255
84228,42255
84229,42256
84230,42257
84231,42258
84232,42258
84233,42259
84234,42260
84235,42260
84236,42261
84237,42262
84238,42262
84239,42263
84240,42263
84241,42264
84242,42265
84243,42266
84244,42266
84245,42267
84246,42267
84247,42267
84248,42268
84249,42268
84250,42269
84251,42270
84252,42270
84253,42271
84254,42271
84255,42272
84256,42272
84257,42272
84258,42273
84259,42273
84260,42274
84261,42275
84262,42276
84263,42276
84264,42276
84265,42276
84266,42276
84267,42277
84268,42277
84269,42278
84270,42279
84271,42280
84272,42281
84273,42282
84274,42282
84275,42283
84276,42284
84277,42285
84278,42286
84279,42287
84280,42288
84281,42289
84282,42289
84283,42289
84284,42289
84285,42289
84286,42289
84287,42289
84288,42289
84289,42289
84290,42290
84291,42291
84292,42292
84293,42293
84294,42293
84295,42293
84296,42294
84297,42294
84298,42295
84299,42295
84300,42295
84301,42295
84302,42295
84303,42295
84304,42295
84305,42296
84306,42297
84307,42298
84308,42298
84309,42298
84310,42299
84311,42299
84312,42299
84313,42299
84314,42300
84315,42300
84316,42300
84317,42300
84318,42301
84319,42302
84320,42303
84321,42304
84322,42305
84323,42306
84324,42307
84325,42308
84326,42309
84327,42309
84328,42309
84329,42309
84330,42310
84331,42311
84332,42311
84333,42311
84334,42312
84335,42313
84336,42314
84337,42314
84338,42314
84339,42315
84340,42316
84341,42316
84342,42316
